dueling_double_reward,dueling_double_loss,dueling_double_max_q_value,dueling_double_avg_q_value,dueling_double_steps,dueling_double_clipped_reward,d3qn_per_reward,d3qn_per_loss,d3qn_per_max_q_value,d3qn_per_avg_q_value,d3qn_per_steps,d3qn_per_clipped_reward
18.0,0.5901106883829925,2.0492711067199707,1.1915576727849522,1986,1,20.0,0.5585321421385743,2.525853157043457,1.5512620385534925,1734,1
20.0,0.4604684915975667,2.0159707069396973,1.2518158705713454,1664,1,18.0,0.6560567922424525,2.6037979125976562,1.5364222754211225,2027,1
20.0,0.402403513144236,2.0738272666931152,1.254930699639672,1665,1,17.0,0.8071689727948979,2.744581937789917,1.5977502383836777,2235,1
18.0,0.4371083405567333,2.124049186706543,1.215140384131747,1895,1,18.0,0.7677923419396393,2.6967716217041016,1.6577552944633644,1818,1
19.0,0.4914228128618561,2.05694842338562,1.1918972571536477,2044,1,15.0,1.069397256418597,2.7374374866485596,1.6820617084888536,2305,1
13.0,0.5141601148643531,2.198439121246338,1.187351769983236,2210,1,16.0,0.924692741537001,2.657182216644287,1.578289704875742,2259,1
19.0,0.4448916273540817,2.1013882160186768,1.2649628356133582,1753,1,19.0,0.725959719507955,2.781428575515747,1.6303940774614718,1777,1
7.0,0.7185136936604977,2.2702629566192627,1.2029225412303548,2787,1,19.0,0.7018754072487354,2.67212176322937,1.6712111135094951,1836,1
18.0,0.5428729880368337,2.128906011581421,1.2425851453011367,1985,1,19.0,0.6218896841746755,2.818108320236206,1.7236753435209868,1813,1
15.0,0.5735241084476002,2.1295289993286133,1.2014485007341376,2319,1,19.0,0.5107055301195942,2.7784602642059326,1.6724222508544269,1761,1
20.0,0.5091832691105083,2.0658740997314453,1.235853947761642,1876,1,17.0,0.6465414736303501,2.9876351356506348,1.6492870613851727,2122,1
18.0,0.5664461190172005,2.0903069972991943,1.2010478953873729,2115,1,19.0,0.5364326570415869,2.700014352798462,1.6614394686857525,1875,1
15.0,0.711305683478713,2.151716947555542,1.1656731086460443,2574,1,18.0,0.4838453475967981,2.794868230819702,1.6769902130238776,1856,1
14.0,0.5483249867684208,2.130664587020874,1.2080452586792942,2091,1,19.0,0.4847047174698673,2.586634397506714,1.6319173348854474,1787,1
16.0,0.497522144112736,2.1286838054656982,1.1808164672457837,2083,1,19.0,0.5604918165481649,2.6702144145965576,1.5986407613234552,1938,1
20.0,0.4408235728915315,2.1121528148651123,1.2608217686849312,1864,1,16.0,0.5467747597722337,2.8098819255828857,1.8051185221529895,1926,1
16.0,0.4537735854100901,2.2225937843322754,1.2695044676476186,1956,1,19.0,0.499002160388045,2.7061872482299805,1.580017226974354,1814,1
19.0,0.4867685531789902,2.234532594680786,1.2533956499075098,1930,1,18.0,0.48449978954158723,2.7137389183044434,1.7767883898775076,1800,1
19.0,0.4117682288051583,2.1011006832122803,1.2719250365776855,1695,1,18.0,0.5119257979677059,2.5841774940490723,1.614034519601687,1928,1
14.0,0.5645213075622451,2.222085237503052,1.2310857460471052,2428,1,16.0,0.6277473050868139,2.7847793102264404,1.744263481226739,2034,1
19.0,0.4261038651748094,2.2087161540985107,1.260996267099102,1989,1,14.0,0.7786846032831818,2.7438087463378906,1.8096844065460411,2156,1
18.0,0.4217642973526381,2.2992372512817383,1.2824498275430325,1964,1,17.0,0.5655688471160829,2.6034228801727295,1.6389135676126185,1853,1
20.0,0.3230242462595925,2.2014009952545166,1.3597435543310177,1695,1,20.0,0.5565303165931255,2.813843250274658,1.5797982977063958,1786,1
16.0,0.414511013921583,2.2068445682525635,1.310770843231413,2095,1,13.0,0.680083190149162,2.7116544246673584,1.7458797985024055,2114,1
18.0,0.4424281903193332,2.214664936065674,1.3072352826059874,2129,1,15.0,0.7264537562150508,2.6087465286254883,1.5993285249292772,2326,1
15.0,0.4052841822849586,2.167137622833252,1.3189335250342535,2039,1,18.0,0.5411547760013491,2.7256994247436523,1.7154235019482358,1870,1
13.0,0.5160097701009363,2.209798812866211,1.2540806290648656,2393,1,21.0,0.43120824394281954,2.506908655166626,1.5894257617331704,1656,1
18.0,0.4198190209281165,2.187267303466797,1.3205269347750266,1961,1,15.0,0.586219082120806,2.720191240310669,1.7347842964548055,2076,1
19.0,0.4117994164698757,2.128434419631958,1.3134348815573116,1889,1,16.0,0.6072339945822023,2.8234221935272217,1.6011596513571962,1997,1
19.0,0.3925764093000907,2.1357433795928955,1.3120981425727,1810,1,18.0,0.5558409634395503,2.7350525856018066,1.7296314643441102,1911,1
20.0,0.3358734678477049,2.343626022338867,1.371614772298258,1761,1,19.0,0.5102707059704699,2.658515453338623,1.6831716083210613,1768,1
19.0,0.3283804895181674,2.179967164993286,1.3749407646936027,1806,1,14.0,0.6794517777161673,2.64117431640625,1.590600695586099,2283,1
18.0,0.3050975945661776,2.155041217803955,1.3188900661448684,1871,1,18.0,0.5434373251628131,2.498408317565918,1.4989926614669922,1869,1
15.0,0.4004937907448038,2.2522311210632324,1.3194403599616171,2189,1,20.0,0.48001057567307726,2.4492437839508057,1.582993263691282,1701,1
11.0,0.6020692458550911,2.253837823867798,1.2508831697981049,2615,1,15.0,0.6980242638965137,2.7390406131744385,1.694290941166025,2206,1
14.0,0.4383460663957521,2.2658884525299072,1.3138783801860086,2110,1,19.0,0.5713397694053128,2.580920934677124,1.574799432255987,1880,1
18.0,0.4094855002185795,2.2717480659484863,1.4229656214799182,1850,1,15.0,0.6816037440439686,2.6325716972351074,1.5835221824493055,2193,1
17.0,0.4218763021053746,2.270076036453247,1.3847730371716322,1990,1,17.0,0.6321992148878053,2.949476718902588,1.7989784438890057,1911,1
17.0,0.4262110269628465,2.264796018600464,1.4073738236668094,1965,1,14.0,0.7177459839149378,2.65496826171875,1.6287784222399297,2236,1
18.0,0.380169356445549,2.1989552974700928,1.4195476993578346,1787,1,11.0,0.7587564060813747,2.751431465148926,1.6390349734557916,2351,1
7.0,0.7168335585738532,2.4260504245758057,1.2477447869154783,3060,1,19.0,0.626374140905682,2.411726951599121,1.5260373672637975,1840,1
21.0,0.3727128563041333,2.189436674118042,1.396912953253706,1631,1,19.0,0.5674341951380484,2.6099319458007812,1.6238230528453215,1761,1
16.0,0.4492748279008083,2.225592851638794,1.342227461401827,2064,1,17.0,0.6065869823214598,2.813270330429077,1.6725209958757548,1935,1
20.0,0.3997968109906651,2.2015576362609863,1.416354022486074,1754,1,14.0,0.7363890269189142,2.6888136863708496,1.5806428078543133,2278,1
11.0,0.5386276411009021,2.311636686325073,1.3178002634824897,2509,1,12.0,0.7363639457616955,2.594285488128662,1.511243738477579,2206,1
12.0,0.5851373740297277,2.4222218990325928,1.2645973260754462,2477,1,18.0,0.6592447079019621,2.6358630657196045,1.5325756653005633,1894,1
17.0,0.5215270793705713,2.268650531768799,1.3758279464181535,1990,1,19.0,0.5476588772144169,2.5632998943328857,1.6142616510801382,1725,1
17.0,0.5824692588939797,2.1860246658325195,1.306843664845295,2274,1,17.0,0.6342680649249814,2.6176817417144775,1.5863483429710998,1962,1
17.0,0.4396623534848913,2.278403043746948,1.367272242122138,1917,1,20.0,0.5315473970258608,2.4673585891723633,1.5904199595605688,1669,1
21.0,0.4104580671410076,2.228189706802368,1.3272425930840883,1742,1,13.0,0.8553522431175224,2.6967084407806396,1.628577506216459,2268,1
17.0,0.4720766273676418,2.213675022125244,1.3196822577211451,2132,1,18.0,0.6628646835451946,2.4637556076049805,1.5775106220167479,1837,1
17.0,0.5007069605635479,2.2133500576019287,1.2914449161986583,2131,1,13.0,0.8465819918783382,2.8501734733581543,1.5455723565387698,2315,1
20.0,0.3710448485508095,2.180000305175781,1.455643150889668,1668,1,15.0,0.7868133961455896,2.7478816509246826,1.5784591460460984,2224,1
17.0,0.4257001504010986,2.2325189113616943,1.3984273408417782,2043,1,16.0,0.6886850680457428,2.585249423980713,1.5516542933320008,1957,1
19.0,0.4294354522426147,2.3137385845184326,1.3841152516853454,2067,1,21.0,0.5206102797528729,2.352107524871826,1.5094164339617508,1699,1
17.0,0.394541080284398,2.35198974609375,1.419724121276104,1910,1,18.0,0.5165209032129496,2.5635879039764404,1.5379848590185752,1884,1
18.0,0.3989899174775928,2.2515809535980225,1.4485815064242633,1864,1,20.0,0.4508556742221117,2.3525726795196533,1.568103527184285,1691,1
10.0,0.63481647829758,2.286726236343384,1.305970620974353,2995,1,19.0,0.43731407687300816,2.525357246398926,1.6216212169890352,1767,1
14.0,0.6314340562385041,2.3936240673065186,1.3453561868702546,2463,1,15.0,0.6032321703969501,2.6675636768341064,1.6109564106252214,2074,1
17.0,0.591330806055339,2.334479808807373,1.3768479689844535,2147,1,15.0,0.7263981061405502,2.6599714756011963,1.5820581406343408,2259,1
12.0,0.683725766139105,2.427411794662476,1.2754120290855644,2624,1,17.0,0.5956490749958903,2.5699703693389893,1.6502552794255394,1943,1
16.0,0.5950649738078937,2.322084426879883,1.3711104705778951,2220,1,18.0,0.4840960850706324,2.4838619232177734,1.525825215379254,1856,1
19.0,0.4458344595332164,2.3752944469451904,1.4613510327209132,1817,1,16.0,0.5684431932168081,2.67592191696167,1.5930130573737156,2012,1
15.0,0.4659035373479128,2.3869898319244385,1.4069069906086056,2135,1,16.0,0.6038275117170997,2.545875310897827,1.6211424883116372,1952,1
18.0,0.4168415364692919,2.359731435775757,1.4659142216490448,1826,1,11.0,0.846353642293252,2.549983024597168,1.5557968163320293,2470,1
20.0,0.4289172017597593,2.307619571685791,1.4065484202297267,1853,1,19.0,0.5289116378990002,2.4818930625915527,1.552802472472264,1722,1
21.0,0.3328208560997154,2.322700500488281,1.4668421739483313,1631,1,14.0,0.5938571504084393,2.5426530838012695,1.6302762769038481,2059,1
20.0,0.3184765506885014,2.3103415966033936,1.5023318880184784,1668,1,16.0,0.6401811064570211,2.5866875648498535,1.6085261379293052,2018,1
17.0,0.431664992851438,2.348753929138184,1.382941905325779,2228,1,21.0,0.5076836097287014,2.690422534942627,1.496630253796915,1698,1
17.0,0.425684534071479,2.4177181720733643,1.407628875630046,2137,1,16.0,0.649055351736024,2.5256667137145996,1.5741944338809097,2044,1
18.0,0.4323810011846944,2.273749589920044,1.411407189792958,2027,1,19.0,0.6319455794291571,2.529242992401123,1.5012141876903582,1954,1
18.0,0.4038333727803547,2.488411664962769,1.41832815900272,1943,1,20.0,0.4549595915596001,2.3862133026123047,1.4906273690461393,1702,1
17.0,0.4827743344358168,2.278961658477783,1.408060909448425,2235,1,20.0,0.4033569517196156,2.427816152572632,1.5719533251963076,1691,1
8.0,0.6236316188587807,2.388997793197632,1.355785031939394,2715,1,17.0,0.5219326370279305,2.466712236404419,1.5133310922355065,1979,1
18.0,0.471581460617017,2.4447450637817383,1.4533193515217546,1877,1,19.0,0.43875263672089204,2.41694974899292,1.4650739365998176,1821,1
15.0,0.5267153949826024,2.395760059356689,1.3789457978491562,2170,1,18.0,0.5551344198174775,2.4898953437805176,1.5076534457231845,2107,1
12.0,0.6319622545561288,2.327652931213379,1.299491353923358,2583,1,19.0,0.42113893455825746,2.3594939708709717,1.4950093130503959,1797,1
21.0,0.4322599630686454,2.2880630493164062,1.4456321593453196,1627,1,18.0,0.4619282501807902,2.539856433868408,1.56515689504069,1936,1
11.0,0.6313904874259606,2.335530996322632,1.3342434804379728,2621,1,19.0,0.41047607446671464,2.3712058067321777,1.5210283124875832,1812,1
16.0,0.5908828987448942,2.427262783050537,1.4324887580743926,2100,1,17.0,0.4520141565299127,2.802480459213257,1.6367518120738864,1869,1
18.0,0.4606854317826219,2.375535488128662,1.4275199396718252,1765,1,17.0,0.46574680448975414,2.5418834686279297,1.6310904242503252,1933,1
17.0,0.4883077499980572,2.4511587619781494,1.4820284971892703,1949,1,18.0,0.44465051288716495,2.4290096759796143,1.5336310234043602,1916,1
16.0,0.5363296179275494,2.421177387237549,1.415401011405382,2164,1,16.0,0.5467036025947891,2.5676209926605225,1.5866285351686256,2015,1
18.0,0.4864571928919758,2.458137989044189,1.4236957744153147,1986,1,18.0,0.5000084468338173,2.5197134017944336,1.5335434015400362,1944,1
17.0,0.5268614476954099,2.390096426010132,1.438569298282639,2003,1,17.0,0.5472661125531886,2.4855289459228516,1.4791166476832769,2036,1
15.0,0.5704611509572715,2.408674955368042,1.3476198241942456,2231,1,16.0,0.6260977470083162,2.470872640609741,1.5162313829430127,1950,1
15.0,0.5851316525950097,2.353043556213379,1.3551488225514865,2102,1,18.0,0.7482681276160292,2.4160683155059814,1.5636528110311891,1878,1
10.0,0.8017195230640937,2.384716510772705,1.323726171545592,2738,1,20.0,0.6955838752910495,2.4842307567596436,1.552601296534878,1750,1
13.0,0.731028197798878,2.3487610816955566,1.4188565067807872,2170,1,18.0,0.641434123943327,2.4894065856933594,1.5686621848619398,1870,1
12.0,0.814747630560305,2.4124910831451416,1.309870837411985,2562,1,16.0,0.7257271230919287,2.45286226272583,1.5128382901326183,2127,1
13.0,0.6942401598498691,2.391433000564575,1.4088270911972756,2340,1,18.0,0.6273920511594042,2.4356470108032227,1.4852047972851912,1911,1
15.0,0.6216591649863403,2.468388557434082,1.4276434301736969,2131,1,19.0,0.6095989886089228,2.4470138549804688,1.5453734474993042,1812,1
18.0,0.5637789439351764,2.38450026512146,1.4697873332699702,1926,1,20.0,0.5533051881648134,2.298445463180542,1.4936983618269974,1749,1
17.0,0.4946628124453127,2.4089245796203613,1.5386599976588802,1812,1,17.0,0.6661546566756442,2.4637913703918457,1.5190117419861147,1957,1
18.0,0.4544149292632937,2.407949924468994,1.4888801956896558,1869,1,14.0,0.7989989014458843,2.533403158187866,1.5616170950197745,2156,1
18.0,0.463929504447151,2.471302032470703,1.4410861839976492,1996,1,18.0,0.6377354239230044,2.639425277709961,1.5927758150253992,1835,1
17.0,0.5098550237016752,2.36777138710022,1.4456561790084874,2022,1,19.0,0.6071611222578213,2.3353962898254395,1.4915338143917651,1894,1
16.0,0.5191225493326783,2.4224753379821777,1.4411532503445563,2120,1,18.0,0.5757612363086082,2.6256821155548096,1.5778679093098378,1816,1
17.0,0.5394336796016432,2.420567989349365,1.4280820234423532,2002,1,16.0,0.7273644069209695,2.7071890830993652,1.6082948158739823,2170,1
11.0,0.6790812558610924,2.36064076423645,1.4253933736577282,2393,1,16.0,0.6162141932873055,2.5271053314208984,1.5961179188731112,2038,1
14.0,0.6629083978477865,2.5023269653320312,1.456212760542362,2265,1,18.0,0.5409457379137166,2.4909863471984863,1.4947053055442727,1946,1
19.0,0.5004043453664053,2.3890538215637207,1.4932912957429971,1798,1,17.0,0.5790141556062736,2.6534411907196045,1.6219127968515707,2061,1
17.0,0.4843666066299192,2.449949026107788,1.5045751444332691,1951,1,15.0,0.6146144886733964,2.6159777641296387,1.6374057439461012,1962,1
20.0,0.3674453892163001,2.466026306152344,1.5954929429461906,1667,1,18.0,0.5141797324758954,2.3634719848632812,1.5068166252318522,1894,1
21.0,0.3610402584890835,2.301503896713257,1.5018689855566143,1709,1,20.0,0.4658926418342162,2.4672176837921143,1.4987998360356518,1855,1
13.0,0.4798204282415099,2.402949810028076,1.4387883169615423,2267,1,16.0,0.538656004529912,2.552036762237549,1.5531223751448648,2121,1
16.0,0.4447544518334325,2.298988342285156,1.4546295089381065,1955,1,19.0,0.4291833271854557,2.5339815616607666,1.5844977048484854,1722,1
17.0,0.4058536989614367,2.5269668102264404,1.5525814517055836,1867,1,20.0,0.4421807191683911,2.45914626121521,1.5083080421763884,1838,1
19.0,0.3691614099952858,2.507274627685547,1.5845447146486578,1716,1,16.0,0.5240364692290314,2.4765613079071045,1.5376239660344801,2033,1
20.0,0.3319382951303851,2.407553672790528,1.5939205349232095,1684,1,19.0,0.4420849901798647,2.607060432434082,1.5769699306677658,1760,1
14.0,0.4653902724094223,2.4588165283203125,1.4624905552013667,2183,1,20.0,0.43360760834184475,2.319004535675049,1.5030086636095263,1750,1
17.0,0.3981704968900885,2.383657455444336,1.5050907891614154,1991,1,18.0,0.4448946914053522,2.595191478729248,1.5393789619252485,1913,1
17.0,0.3667021966830361,2.444053173065185,1.5736504211261657,1909,1,16.0,0.5370483038714156,2.4034533500671387,1.4969577008841441,2078,1
14.0,0.3747116485028527,2.487023115158081,1.5423319598946166,1954,1,16.0,0.5666999981040135,2.5803680419921875,1.5877443498643409,2014,1
19.0,0.3832827157457359,2.4631855487823486,1.549653548843625,1867,1,15.0,0.6291581051191315,2.590034008026123,1.5931078343957623,1940,1
15.0,0.4130710721656214,2.454889297485352,1.5225610585641307,2093,1,19.0,0.6039089117548428,2.5618534088134766,1.5146101245645605,1782,1
21.0,0.3106871667841915,2.372386693954468,1.5599249169637377,1631,1,17.0,0.7525068362010643,3.1074209213256836,1.5030310570383578,1999,1
13.0,0.4249692559824325,2.6388509273529053,1.47083456741117,2184,1,12.0,0.8815509958658367,2.5579833984375,1.4488677344406637,2426,1
16.0,0.4302681305853184,2.5239081382751465,1.53291828915816,2127,1,19.0,0.7302504807594232,2.4226396083831787,1.450917792429806,1974,1
12.0,0.581756654108176,2.4633305072784424,1.4556278956630868,2545,1,18.0,0.6691007020999677,2.463869333267212,1.5203397666013498,1932,1
19.0,0.441908611333929,2.452366590499878,1.5720003777738898,1795,1,18.0,0.5618401259998791,2.43872332572937,1.5809738004506828,1814,1
13.0,0.5537520390062127,2.457036018371582,1.3320172659677982,2544,1,13.0,0.8601747753564268,2.5908336639404297,1.56771450666412,2094,1
16.0,0.5308070185419638,2.4391746520996094,1.527146817079879,2129,1,18.0,0.8003041251795366,2.4723117351531982,1.4973466341576431,2077,1
18.0,0.4008711267961189,2.554627656936645,1.552291255302467,1888,1,18.0,0.7442788606858812,2.5757622718811035,1.5521665335347716,1988,1
17.0,0.5181127413816284,2.487367630004883,1.4490907766011152,2273,1,18.0,0.7880505168577656,2.4974374771118164,1.5204166471723808,1902,1
20.0,0.3516186091001145,2.578791618347168,1.59943651634193,1692,1,17.0,0.7567812389461324,2.4549593925476074,1.5546499658326987,2001,1
14.0,0.4802090134180616,2.4757421016693115,1.4114440106214117,2300,1,18.0,0.6641067278687842,2.381394386291504,1.4502245591595562,1840,1
15.0,0.471545353269903,2.6182572841644287,1.485967686760301,2177,1,18.0,0.8348673757282086,2.426673173904419,1.5429076471038756,1947,1
19.0,0.409280573570868,2.4618537425994877,1.5581081160868755,1840,1,19.0,0.6207806149614044,2.5390617847442627,1.5603643100803357,1750,1
16.0,0.4874547531362623,2.4893429279327397,1.5332420602175607,2042,1,18.0,0.6419367791386321,2.56207013130188,1.5438947482066638,1832,1
10.0,0.6349129035079386,2.431485176086426,1.4339166778287034,2649,1,19.0,0.5599516077782027,2.4769344329833984,1.5878379936105347,1762,1
19.0,0.4806091292120982,2.428305149078369,1.5379912526916113,1930,1,16.0,0.598689267761074,2.491257905960083,1.5591136191457293,1962,1
17.0,0.4212110699154436,2.4555530548095703,1.581877280089328,1878,1,18.0,0.6055051762377843,2.550323247909546,1.6358407248207667,1852,1
19.0,0.3784051217080559,2.4330930709838867,1.5567258598678018,1746,1,16.0,0.6591251987265423,3.0930700302124023,1.5614244015581007,2023,1
19.0,0.3711545509868301,2.356619358062744,1.5107273311486091,1921,1,15.0,0.8917065668501891,2.6033098697662354,1.5213388178875773,2280,1
19.0,0.3802294355700724,2.4691860675811768,1.4937780251946828,2014,1,15.0,0.8498309188871644,2.7509963512420654,1.6160716780973894,2098,1
20.0,0.3264945305709261,2.406243801116944,1.5806269004217433,1702,1,19.0,0.5489431152818725,2.4927051067352295,1.5162334271130096,1762,1
16.0,0.3777779722877312,2.5196454524993896,1.5675404825148844,1935,1,20.0,0.4879541022819467,2.6114227771759033,1.612398192522157,1732,1
16.0,0.3865295137802604,2.464864730834961,1.512972602243552,2023,1,19.0,0.48127411131281406,2.483795642852783,1.5107063070053883,1794,1
18.0,0.4154173432616517,2.462604522705078,1.4682902758183765,1962,1,19.0,0.5474107304471545,2.6775949001312256,1.5940035676321818,1844,1
19.0,0.3956277341640088,2.4687039852142334,1.5552025453256235,1739,1,18.0,0.48522464762208983,2.4813451766967773,1.5179088418041375,1902,1
19.0,0.3913870785909239,2.4060966968536377,1.496912390603518,1944,1,17.0,0.5127107093576342,2.390716791152954,1.522516253164839,2000,1
19.0,0.3467412478057667,2.383594036102295,1.519256933846657,1785,1,16.0,0.5174074148526415,2.421961545944214,1.4766887742734376,2077,1
15.0,0.4085410448315087,2.4101450443267822,1.407655477703827,2271,1,19.0,0.4957340908003971,2.4365696907043457,1.5510243099195509,1862,1
20.0,0.2999220019264612,2.335512161254883,1.5205216106084298,1708,1,14.0,0.7347017080173828,2.711050271987915,1.5392103259600258,2457,1
10.0,0.5526633654662874,2.367286443710327,1.3135092869883631,2764,1,18.0,0.5264697543461807,2.377819776535034,1.515017558596585,1862,1
20.0,0.3523253604362253,2.3177075386047363,1.5328743285640969,1702,1,14.0,0.7248981544980779,2.606522798538208,1.4655727468685453,2294,1
16.0,0.3759979125461541,2.3635847568511963,1.4858870220674527,1950,1,18.0,0.6333602123195305,2.4925901889801025,1.531221605545961,1948,1
21.0,0.3577376761240884,2.350981950759888,1.4793727356059507,1747,1,19.0,0.6107133186305873,2.4028985500335693,1.5220006322637714,1831,1
18.0,0.41469215680263,2.4559600353240967,1.3955506749400692,2167,1,19.0,0.5708335236413404,2.467305898666382,1.5579595996397013,1884,1
19.0,0.3659891675633844,2.4904205799102783,1.554234761446445,1759,1,21.0,0.3974840704468079,2.3226757049560547,1.5129150373273919,1639,1
18.0,0.3973703919618856,2.596184730529785,1.534251506358629,1945,1,20.0,0.4065323914110195,2.395275592803955,1.5381301390279376,1749,1
19.0,0.3546213033259846,2.362863540649414,1.493396388387054,1833,1,17.0,0.4623337322846055,2.517300844192505,1.6014934844231326,1842,1
18.0,0.3491047416173387,2.4855074882507324,1.5084005326495726,1930,1,16.0,0.44836596003733575,2.3931844234466553,1.5040216538760522,1991,1
16.0,0.3719194962468464,2.449486017227173,1.4424883371035628,2148,1,19.0,0.3998264562978875,2.5156302452087402,1.5746411711267487,1769,1
19.0,0.2755591649765847,2.364025831222534,1.5447436178142484,1735,1,19.0,0.38525269221281633,2.511277675628662,1.5761504680005696,1786,1
16.0,0.3537814788578544,2.3395962715148926,1.423157831550936,2103,1,19.0,0.40403580546262674,2.4317352771759033,1.5429671561832716,1848,1
15.0,0.371751584490994,2.352351188659668,1.4676960276199529,2110,1,12.0,0.5757626045669895,2.687683582305908,1.4610956688302033,2240,1
18.0,0.3680199375667143,2.39589262008667,1.4443387537329178,2092,1,21.0,0.41327839920995757,2.3723154067993164,1.5044209969081122,1671,1
18.0,0.3406317922781454,2.360837936401367,1.491135398372496,1851,1,18.0,0.4283584209624678,2.529985189437866,1.5607359757774135,1976,1
19.0,0.3337956431496423,2.459258317947388,1.4769726246889716,1867,1,17.0,0.3848065711790696,2.5710222721099854,1.6509471374538245,1833,1
17.0,0.3992593760776799,2.5392560958862305,1.4634164833597834,2131,1,16.0,0.422663084929809,2.5279147624969482,1.4989342053224717,2065,1
16.0,0.4461121703498065,2.393242359161377,1.4146900175717991,2238,1,15.0,0.41644473336054944,2.4012844562530518,1.4700335323860931,2043,1
19.0,0.3397064332093578,2.3418643474578857,1.4784632870639385,1787,1,18.0,0.4150483825360425,2.426562786102295,1.5868451294296007,1811,1
13.0,0.4071013854118064,2.421588897705078,1.4312215413587923,2163,1,19.0,0.34137457102769986,2.4159348011016846,1.5407311125764438,1741,1
15.0,0.4315656663384288,2.3849377632141118,1.442153186224462,2156,1,16.0,0.5250285685178824,2.39420485496521,1.4252798279799592,2252,1
18.0,0.4355967199080623,2.373221635818481,1.5021108291968617,1991,1,17.0,0.5613893302215729,2.4665462970733643,1.537190479644143,1975,1
21.0,0.3442273190594278,2.378801822662353,1.5273755320208322,1648,1,19.0,0.5019742790900636,2.2669293880462646,1.4023752981183024,1864,1
20.0,0.3481107599509414,2.377450466156006,1.5481266889199252,1745,1,19.0,0.4555912103387527,2.2871501445770264,1.434389126071363,1830,1
19.0,0.3549523790425155,2.396913766860962,1.488752709855741,1866,1,17.0,0.5477494600927457,2.5256266593933105,1.5662328274232007,1960,1
12.0,0.5130106833821628,2.455397605895996,1.4622179290356156,2453,1,21.0,0.37430873687844723,2.2854151725769043,1.4693050474577136,1638,1
18.0,0.4192284057207871,2.4161245822906494,1.529022151409028,1942,1,20.0,0.33205012636608444,2.400343656539917,1.5541691711444505,1671,1
18.0,0.4002810453093843,2.485386848449707,1.4221024770496116,2010,1,20.0,0.32345583956339397,2.350846529006958,1.5127662109677915,1711,1
16.0,0.4083376245980616,2.455000877380371,1.5233531297189873,2029,1,19.0,0.34822639051708393,2.4188272953033447,1.5047597216723028,1827,1
18.0,0.3879512753919698,2.529501676559448,1.4465026412157158,1910,1,16.0,0.5456896703399252,2.5804495811462402,1.5489455230567455,2117,1
16.0,0.4426869017479475,2.497565269470215,1.5540259526251952,2028,1,18.0,0.42380695408792235,2.4167604446411133,1.5334906794601741,1879,1
19.0,0.3791328347288072,2.4059293270111084,1.541522881512471,1760,1,17.0,0.45254793216008693,2.4946045875549316,1.5317642629671744,1918,1
13.0,0.4968408797285519,2.4697928428649902,1.505524227751362,2246,1,20.0,0.3900610972486902,2.2673137187957764,1.423635246521376,1758,1
20.0,0.3716453143279068,2.497180938720703,1.5956858510668648,1700,1,18.0,0.583685820660321,2.5065910816192627,1.575043339178045,2040,1
15.0,0.4128595698566641,2.7005953788757324,1.5450175034410754,2069,1,19.0,0.52534748474136,2.435360908508301,1.4436377274887495,1953,1
20.0,0.3773533104977105,2.509709358215332,1.5832126496184489,1679,1,17.0,0.48917996263480745,2.4520633220672607,1.4698855056886573,1968,1
19.0,0.3581837547535542,2.570987701416016,1.574962904989082,1779,1,19.0,0.448573854053393,2.4152050018310547,1.5203227969829405,1793,1
11.0,0.527168906701263,2.568923234939575,1.5076378462799234,2386,1,19.0,0.44234350134502165,2.3862907886505127,1.4851829808021635,1869,1
18.0,0.4507504822395276,2.4158997535705566,1.4944983305005777,1953,1,20.0,0.35910144532681443,2.3772287368774414,1.469581070798682,1699,1
18.0,0.511882624035934,2.454885959625244,1.5644539636707295,1849,1,20.0,0.3914957214728929,2.3324079513549805,1.5006264163082954,1768,1
16.0,0.5452037215582095,2.3838651180267334,1.5039016017451512,2049,1,13.0,0.6982346457079984,2.5361738204956055,1.5573666529069121,2528,1
18.0,0.4861628457147162,2.3608784675598145,1.471926438402288,1902,1,14.0,0.6330178875941783,2.747746467590332,1.5159014112142513,2313,1
18.0,0.47195906721754,2.4430885314941406,1.558259851052888,1970,1,20.0,0.4359119721921161,2.2944090366363525,1.504454983068029,1750,1
17.0,0.4300982112763449,2.4207863807678223,1.527747086535054,2031,1,21.0,0.3720545585092623,2.2339329719543457,1.442310028365731,1670,1
20.0,0.3552497274067718,2.395000457763672,1.5801145033734312,1718,1,18.0,0.44890333159128204,2.406801223754883,1.5206587183574507,1948,1
18.0,0.3542867484211456,2.413475751876831,1.5753876801707989,1859,1,20.0,0.3997199008590542,2.281543731689453,1.5000624072541604,1840,1
16.0,0.4490132695646025,2.403266906738281,1.514035697115162,2100,1,16.0,0.48011578418663703,2.5304629802703857,1.5961502247625818,2007,1
19.0,0.3513578879355918,2.508441686630249,1.5723561722059454,1875,1,18.0,0.3991086360765621,2.433016538619995,1.4570605610000293,1922,1
18.0,0.3257760700216749,2.492230176925659,1.594206499658156,1780,1,12.0,0.649774899793556,2.632946252822876,1.5178226683651046,2358,1
20.0,0.2979831982520409,2.427275419235229,1.58898500651881,1743,1,19.0,0.4711192299728282,2.4035744667053223,1.540647630616228,1779,1
18.0,0.3233931393770035,2.3498363494873047,1.5613534488438214,1793,1,20.0,0.3569082173053175,2.459444522857666,1.571078935131765,1673,1
21.0,0.2719236914708745,2.336132764816284,1.5723299070622223,1626,1,19.0,0.3796349359326996,2.4193294048309326,1.5336122972396784,1847,1
