vanilla_reward,vanilla_loss,vanilla_max_q_value,vanilla_avg_q_value,vanilla_steps,vanilla_clipped_reward,double_reward,double_loss,double_max_q_value,double_avg_q_value,double_steps,double_clipped_reward
-15.0,2.2707457293290645,1.4123122692108154,0.2247704309424173,3428,-1,-14.0,1.7160201588412747,1.1438456773757935,-0.32180871938766786,2466,-1
-12.0,2.4537474458338693,1.5645761489868164,0.2828138420701293,3872,-1,-12.0,1.7384376034606248,1.1775752305984497,-0.32156001306225235,2497,-1
-9.0,2.000974532857072,1.4860351085662842,0.2873469501548066,3429,-1,-10.0,1.8323235261486843,1.3026717901229858,-0.28921111982139336,2818,-1
-8.0,2.088524458813481,1.5446696281433103,0.3393564352669874,3508,-1,-10.0,1.9700135231250897,1.331560730934143,-0.2770104492648358,2827,-1
-14.0,1.678480604896322,1.798548460006714,0.3405110007325501,2737,-1,-15.0,1.6093599473824725,1.1723405122756958,-0.2890540869487368,2162,-1
-9.0,2.4183713427046314,1.9769408702850344,0.3436825138278414,3994,-1,-20.0,1.5193091303808615,1.0128225088119507,-0.30479100251078883,2040,-1
-10.0,2.0320983162382618,1.697168231010437,0.3647387440435887,3371,-1,-17.0,1.7423291795421392,1.1927027702331543,-0.26855848600876353,2335,-1
-12.0,2.3195276735932566,2.119741439819336,0.3754655859141792,3659,-1,-6.0,2.6660752837779,1.1912950277328491,-0.2478156652429692,3775,-1
-10.0,2.0747366576106288,1.6459182500839231,0.3979341898307962,3387,-1,-17.0,1.7905441937036812,1.247451901435852,-0.26378482826810307,2480,-1
-4.0,2.8332694723503664,1.867699384689331,0.3986527121960069,4647,-1,-12.0,1.6757379027549177,1.043879747390747,-0.18410016800722961,2396,-1
-11.0,2.6935319235781208,1.7209177017211914,0.4310104511177346,4026,-1,-13.0,1.9366623039823025,1.1515871286392212,-0.17555730399700906,2769,-1
-6.0,3.2378313509980217,1.7464908361434937,0.4231566796838699,4964,-1,-16.0,1.4776732447789982,1.1416157484054565,-0.2062945123010252,2162,-1
-18.0,1.8938050103606656,1.6308906078338623,0.4246804505844991,3017,-1,-16.0,1.9582395595498383,1.1240137815475464,-0.20226995918708782,2721,-1
-11.0,2.015607629204169,1.818445086479187,0.4398532660883833,3268,-1,-7.0,2.3574339490151033,1.1494214534759521,-0.12212555243623749,3351,-1
-14.0,1.972041200264357,1.91412091255188,0.4356940228285639,3286,-1,-5.0,2.3809050557902083,1.2426220178604126,-0.06184632213155448,3459,-1
-12.0,2.2013179275090806,1.8464750051498413,0.4675893425695649,3402,-1,-15.0,1.80796536244452,1.3609659671783447,-0.107104735880331,2796,-1
-5.0,2.151535169861745,1.685707449913025,0.4981667000075573,3500,-1,-16.0,1.374555551679805,1.2390354871749878,-0.12703909183406487,2200,-1
5.0,2.449869021540508,1.849788784980774,0.5520573758876507,4035,1,2.0,2.436772014014423,1.178754210472107,-0.06737375051762737,3721,1
-17.0,1.6697210597922094,1.7616997957229614,0.515150877259318,2736,-1,-12.0,1.7876078363042325,1.347459316253662,-0.0798105617858896,2651,-1
-9.0,2.071311784442514,1.8746861219406128,0.5371503565868148,3326,-1,-17.0,1.779084068024531,1.264033317565918,-0.09700518176674389,2493,-1
-7.0,2.3053501383401453,2.019993782043457,0.5739607838650715,3686,-1,-10.0,2.0379278174368665,1.2799931764602661,-0.017905172296705362,2775,-1
-11.0,2.309179984149523,2.063794612884521,0.5802860966071804,3533,-1,-13.0,1.74436788354069,1.3205124139785767,0.009113900405192835,2334,-1
-13.0,2.037375494837761,1.8318262100219729,0.6056940281435177,3045,-1,7.0,1.8686872178222984,1.3370057344436646,0.09453926399793167,2621,1
-20.0,1.2613296078052372,1.6786811351776123,0.584511486377374,1931,-1,-8.0,1.872142736450769,1.2625749111175537,0.009319227918825352,2633,-1
-10.0,3.0338478112826124,1.9088757038116453,0.6544347693767684,4478,-1,6.0,2.3211145708337426,1.3176945447921753,0.0827053914240473,3109,1
-16.0,1.8909579800674687,1.9948832988739011,0.6420243277907505,2600,-1,5.0,2.2500239512883127,1.2814387083053589,0.12150722590816632,3097,1
-14.0,2.427730713156052,2.0167031288146973,0.6602018527573689,3525,-1,4.0,2.288151019369252,1.309567928314209,0.14185442466756246,3450,1
-14.0,2.1555214733816683,1.8293966054916384,0.6735218379969845,3290,-1,8.0,1.9314339471748099,1.4261622428894043,0.20786272021949528,2892,1
-10.0,2.1583251454867423,1.9895581007003784,0.7178466427977279,3179,-1,3.0,2.4455302368151024,1.5362873077392578,0.22251456463781127,3404,1
-11.0,2.500605595880188,2.122133255004883,0.7119770115654933,3569,-1,4.0,2.574517348082736,1.453655481338501,0.24486018713046567,3582,1
1.0,2.7971437899395823,2.083738327026367,0.7450559363833419,4296,1,-15.0,1.4915501037612557,1.3842086791992188,0.16780709996376406,2124,-1
-5.0,2.3582776327966712,2.141019582748413,0.8068135448626131,3898,-1,-20.0,1.5410207669483498,1.3393213748931885,0.11776521387103951,2133,-1
-10.0,2.0235960277495906,2.1750309467315674,0.7915278992335094,3407,-1,4.0,2.5974653935991228,1.535477638244629,0.3416156730487667,3698,1
-17.0,2.138860278413631,2.046910285949707,0.7496586613572472,3459,-1,6.0,2.383502054726705,1.586919903755188,0.3766933562750187,3536,1
-9.0,2.2393475376302376,2.235130548477173,0.8247724733036755,3513,-1,12.0,1.5085566513007507,1.5750309228897095,0.43926262215324824,2405,1
-14.0,1.956264502077829,2.0784153938293457,0.8389477803702609,3142,-1,9.0,2.2830268295947462,1.578462839126587,0.41322260666276844,3567,1
-14.0,2.2683230224065483,2.3168458938598637,0.8412788076170046,3311,-1,-6.0,1.9059419423574582,1.5126936435699463,0.3798240620468468,3018,-1
-4.0,2.9873112412169576,2.347333669662476,0.856014650174357,4625,-1,-1.0,2.521379131125286,1.6736407279968262,0.4045183821828436,3891,-1
-9.0,2.209936292958446,2.086683511734009,0.8634056861008889,3573,-1,8.0,1.9270530544454232,1.7049251794815063,0.4354963580510251,3120,1
13.0,1.5863749465788717,1.994920372962952,0.9817258732570172,2626,1,2.0,1.9231092378031462,1.678817629814148,0.47713208482827535,3046,1
-10.0,2.248924574407283,1.973031759262085,0.8566448782810349,3950,-1,12.0,1.5568101598182693,1.6080063581466675,0.5461384760284501,2535,1
-5.0,2.4742963755270466,2.5273752212524414,0.8446222176980457,4136,-1,1.0,2.022375457920134,1.658619999885559,0.47570571419360574,3354,1
-4.0,2.411552045261488,2.157280206680298,0.8705159885978182,4118,-1,6.0,1.8556438508676365,1.7201083898544312,0.5307277741329739,3061,1
-5.0,2.2433851290261373,2.097604513168335,0.8678273708987239,3977,-1,-3.0,2.1113825092324987,1.7120370864868164,0.4536964091616549,3557,-1
-11.0,2.151949756022077,2.249514102935791,0.8716948942873884,3784,-1,9.0,1.6839381805621088,1.6399599313735962,0.5607830636612773,2761,1
-1.0,2.4602879492449574,2.300031900405884,0.8897016969092559,4377,-1,13.0,1.6353388930438086,1.7958208322525024,0.604483820091075,2649,1
1.0,2.250534552615136,2.049335479736328,0.8788166022905853,4119,1,-13.0,1.5042563448078,1.5884513854980469,0.3896062417871847,2412,-1
-4.0,1.9079182331915945,2.1579902172088623,0.8819838488495251,3469,-1,-9.0,1.653898614749778,1.6580040454864502,0.49902836957822,2774,-1
-1.0,2.415935813100077,2.16914439201355,0.8957692127765996,4296,-1,-2.0,2.051351674948819,1.7626839876174927,0.5236077993180213,3499,-1
16.0,1.184886148897931,2.326466560363769,1.0433284840883157,2190,1,-14.0,1.4012088543968275,1.702517032623291,0.3748880437617872,2301,-1
8.0,1.481142582721077,2.17160439491272,0.9966298489538428,2931,1,12.0,1.5563162369653583,1.7490452527999878,0.7134801491622698,2406,1
-1.0,2.023625555855688,2.0390877723693848,0.9246128469381514,4033,-1,-7.0,1.9854851845884696,1.6437814235687256,0.48423720111010854,3108,-1
-6.0,1.7812065502512269,2.2051596641540527,0.9263339912891516,3518,-1,6.0,2.2149260225705802,1.7332786321640015,0.6190219510256798,3412,1
3.0,2.024122770002577,2.124727487564087,0.931002785290694,4066,1,1.0,2.5877680185367353,1.706728219985962,0.5461142514385716,4045,1
-12.0,1.2952849069260992,2.249844551086426,0.9687277735577644,2608,-1,16.0,1.2343852614285424,1.7582494020462036,0.7926127868266131,2222,1
-3.0,2.19983444159152,2.204174280166626,0.9837018907036182,3994,-1,9.0,1.6897777538979426,1.70613694190979,0.6723521673052274,3049,1
1.0,2.3135185366263613,2.421903371810913,0.9599023842057678,4194,1,7.0,1.6645682664820924,1.6853176355361938,0.6796858911500605,2909,1
-3.0,2.2517284984351136,2.281195878982544,1.020218149846993,4095,-1,18.0,1.1479614439303987,1.8663264513015747,0.8243570484266305,2159,1
5.0,1.8270902727963405,2.240682363510132,1.0642228777267515,3309,1,8.0,1.68549740081653,1.9886977672576904,0.6552672500145259,3299,1
-3.0,2.164783251762856,2.280268907546997,1.0343648265528669,3937,-1,12.0,1.3794573214836419,1.7496159076690674,0.7149552299397064,2962,1
9.0,1.5687404091004282,2.3606436252593994,1.115845131276854,2953,1,6.0,1.4809041220578365,1.9097213745117188,0.6861545296430759,3422,1
-1.0,2.577318533963989,2.2753031253814697,1.0137418432425316,4724,-1,19.0,0.8768696133629419,1.7578322887420654,0.8698160892869752,2104,1
7.0,1.58833253668854,2.331662654876709,1.121485877209762,3049,1,12.0,1.136524427565746,2.007552146911621,0.7590312630730971,2654,1
7.0,1.699883967579808,2.326234579086304,1.1139763792888615,3108,1,15.0,0.9401589080225676,1.823441743850708,0.8378441528972093,2269,1
8.0,1.5823225440690294,2.3079562187194824,1.1553528228363632,2993,1,17.0,0.8578463349258527,1.8851306438446045,0.9000024832739989,2190,1
-4.0,1.8165091208647937,2.350520610809326,1.0727319771393506,3571,-1,14.0,0.9878656139480881,1.781309962272644,0.8187829488006443,2457,1
-2.0,2.0349566289805807,2.515753746032715,1.0804317258111291,3907,-1,-7.0,1.2144189028185792,1.9225428104400635,0.696250354530243,2975,-1
-7.0,1.909264334011823,2.5343143939971924,1.0979382939864462,3447,-1,-9.0,1.4029630887671374,1.9351650476455688,0.6730041262960703,3058,-1
16.0,1.2537156008766033,2.234677791595459,1.256102125167578,2324,1,11.0,1.3278396244859323,1.8639706373214722,0.8507873056601944,2697,1
8.0,1.7819403229514137,2.2385518550872803,1.2083601779177942,3324,1,15.0,1.1228155171265826,1.925281286239624,0.8649278861756007,2318,1
14.0,1.20292086066911,2.421443462371826,1.3074117490528463,2318,1,11.0,1.1209587113698944,1.8948562145233154,0.8879853831338809,2338,1
20.0,0.9541410327656196,2.2180583477020264,1.3775037306806308,1834,1,14.0,1.2491099243052304,1.9126070737838745,0.8099848778286104,2735,1
18.0,0.9676395526039414,2.3059017658233643,1.300749241356245,2059,1,-6.0,1.517865254660137,2.010805606842041,0.647553803630261,3179,-1
4.0,1.7442062895861454,2.541839838027954,1.1474278652452212,3454,1,2.0,1.6715506409527734,2.1248250007629395,0.7403786928100795,3373,1
8.0,1.418785898888018,2.5470478534698486,1.1564183054281365,2950,1,-9.0,1.4531147157540545,1.922683835029602,0.6478449111924369,2851,-1
7.0,1.384482556837611,2.349472999572754,1.185798012055456,2699,1,15.0,1.1629254617728293,1.8861314058303833,0.8824917618289918,2376,1
9.0,1.6677292082458737,2.317302227020264,1.246773741858826,3170,1,11.0,1.3952726075076498,1.862958312034607,0.8237221410132952,2827,1
13.0,1.23066785314586,2.3458375930786133,1.3154496423606454,2416,1,14.0,1.112155670823995,1.827781319618225,0.9002598217526272,2322,1
13.0,1.1681509010959417,2.380734205245972,1.3177111934945795,2400,1,10.0,1.3800881300121546,1.8293124437332153,0.7825027871094673,3061,1
12.0,1.0999219933291895,2.3682010173797607,1.345812688079128,2260,1,-6.0,1.5144841425935738,1.904305338859558,0.6971239078558248,3179,-1
1.0,1.4625806192634627,2.3790605068206787,1.2704659314097118,3190,1,14.0,1.3160996104124933,1.9326003789901733,0.8683527533564614,2699,1
16.0,1.0331231089658104,2.4458601474761963,1.4381989600821212,2159,1,21.0,0.981041140446905,1.9239532947540283,1.0343331262051183,2066,1
18.0,0.9529006702359766,2.3175837993621826,1.478891165561789,1986,1,19.0,0.8788287987699732,1.8542355298995972,1.0315026033791008,2002,1
14.0,0.9956759069464168,2.3832218647003174,1.465040674225639,2145,1,5.0,1.550848612387199,1.979834794998169,0.8095477698157326,3692,1
14.0,1.037148728559259,2.408529758453369,1.4160822937090236,2249,1,16.0,0.9020754571538419,2.1859183311462402,1.0109283462097836,2160,1
18.0,0.8326429156004451,2.415774345397949,1.5448477167124917,1868,1,4.0,1.5981034082942642,1.9491864442825317,0.8425919211167021,3553,1
9.0,1.2037016729591414,2.454336881637573,1.3741279436666645,2725,1,17.0,1.10683703556424,1.9875463247299194,0.981164930312189,2389,1
9.0,1.044700107187964,2.445564746856689,1.449995941583809,2432,1,15.0,1.0852613619645126,1.9878684282302856,1.0123546246694,2532,1
16.0,0.9010901454021224,2.4582908153533936,1.4668588255115047,2094,1,4.0,1.5754671401227824,1.9348297119140625,0.9004224408575557,3655,1
14.0,0.928227924159728,2.4710183143615723,1.4793773581361758,2207,1,11.0,1.283379567146767,2.0462026596069336,0.9568616815791495,3144,1
15.0,0.9027592261554672,2.4618711471557617,1.5491346763460832,2098,1,13.0,1.047950753942132,2.206357002258301,1.015445556403732,2581,1
19.0,0.7754293369362131,2.6106693744659424,1.6627235325483862,1772,1,6.0,1.2327048624283634,2.138678789138794,0.9842247788470221,3204,1
14.0,0.9582035499042832,2.565414905548096,1.4467842497408847,2322,1,6.0,1.4651753106154501,2.1359543800354004,0.9678252253118842,3538,1
11.0,1.0490315209608525,2.5804603099823,1.5293977156705585,2517,1,8.0,1.2136288458714262,2.229332447052002,1.0312102042626843,2844,1
12.0,0.9104057099320926,2.4945321083068848,1.5547611919715825,2254,1,21.0,0.6748847370618023,2.0829341411590576,1.2814047498429582,1746,1
4.0,1.4017642568214796,2.494410753250122,1.4273511820143816,3191,1,13.0,1.1600763293681666,2.2012062072753906,1.0545755278048528,2966,1
17.0,0.8058341311989352,2.604180335998535,1.5821169262270554,1953,1,10.0,1.30229810642777,2.1818041801452637,0.9767107614027332,3314,1
13.0,1.015595790871885,2.4580018520355225,1.4940749791469874,2483,1,15.0,1.023102664272301,2.194164514541626,1.0943327592957945,2787,1
17.0,0.932362487539649,2.6239514350891118,1.516064048223962,2340,1,8.0,1.0989984282059595,2.2078053951263428,1.0729876232366566,3043,1
11.0,1.2067487410386093,2.559298276901245,1.4467818151533065,2829,1,10.0,0.9733953320537694,2.024977684020996,1.074880196661899,2737,1
17.0,0.840492186951451,2.408508062362671,1.548892966217836,2007,1,14.0,0.9370117482612841,2.248314142227173,1.1577576179083486,2455,1
19.0,0.7440843498334289,2.579779624938965,1.67662892064578,1850,1,4.0,1.2579961130977608,2.151667833328247,1.0565315357630216,3207,1
16.0,0.841330282681156,2.56906795501709,1.614211418879881,2175,1,19.0,0.7433359229471534,2.088813543319702,1.247047611257707,1979,1
16.0,0.8392092162393965,2.551564693450928,1.5427265099982248,2422,1,7.0,1.2180651404778473,2.2469327449798584,1.0525464539809364,3364,1
8.0,1.1589605016051792,2.469923496246338,1.4486440081856156,3125,1,20.0,0.7499191936803982,2.154289960861206,1.2382450630170332,2054,1
13.0,0.8790159277850762,2.525040626525879,1.5803816903347203,2322,1,13.0,0.8522101328126155,2.1331260204315186,1.214391274833853,2285,1
20.0,0.6097347112372518,2.4781196117401123,1.711884041541135,1687,1,13.0,1.0064744476112537,2.1887295246124268,1.128575714670277,2778,1
20.0,0.5625703593250364,2.7884316444396973,1.671360565898086,1751,1,19.0,0.6358234985382296,2.0957324504852295,1.2477133129843554,1909,1
13.0,0.8229099261225201,2.622953414916992,1.5648839486213306,2546,1,18.0,0.7158541079843417,2.220280408859253,1.2801243552381483,2179,1
13.0,0.7748551680124365,2.646920680999756,1.5630565070201363,2314,1,16.0,0.8815054957813118,2.0495657920837402,1.1440509172898565,2690,1
12.0,0.7921528824372217,2.546389579772949,1.4934726679593957,2532,1,13.0,0.817098141706083,2.126657485961914,1.1662519436294854,2642,1
13.0,0.8736507858557161,2.566769361495972,1.4712869899895924,2699,1,20.0,0.5696499803452753,2.0695548057556152,1.2740571360320647,1987,1
18.0,0.6194726778776385,2.46903133392334,1.623941676808336,1952,1,13.0,0.6932167363993358,2.203890323638916,1.1930921670162442,2425,1
13.0,0.7386887198372278,2.5835464000701904,1.597515370910202,2261,1,12.0,0.6873872071155347,2.1344401836395264,1.140844455125847,2456,1
12.0,0.7833533447701484,2.6108880043029785,1.5619471012181187,2476,1,16.0,0.6116451537236571,2.247810125350952,1.2142924322723305,2165,1
7.0,1.019472036336083,2.586848497390747,1.480883481297933,3075,1,2.0,1.0774734186124988,2.2170846462249756,1.039135723554988,3721,1
16.0,0.6638002629915718,2.536659002304077,1.595122919813579,1976,1,15.0,0.7058542351878714,2.1845037937164307,1.1666626215225067,2189,1
14.0,0.8171552608255297,2.5730834007263184,1.5191805791303223,2333,1,13.0,0.8373964303173125,2.153224468231201,1.182483551565008,2350,1
16.0,0.7233666258398443,2.5751748085021973,1.6084996535484035,2107,1,8.0,1.217540817160625,2.149097442626953,1.0237236570109696,3188,1
12.0,0.7861444871523418,2.633974313735962,1.5371857624521894,2469,1,11.0,1.1243200866738334,2.1884474754333496,1.0998036646977833,2689,1
19.0,0.622298713773489,2.6165995597839355,1.6929689407449966,1826,1,13.0,1.0314602456637658,2.1700189113616943,1.1317092846724994,2418,1
19.0,0.5893859836505726,2.5187292098999023,1.6627933700437227,1922,1,13.0,1.1057513217092492,2.1085734367370605,1.1141425680669503,2552,1
14.0,0.7414912064559758,2.7400715351104736,1.5707465674541268,2345,1,18.0,0.746031689515803,2.175124406814575,1.2896256842259501,1946,1
12.0,0.8557675336196553,2.577454805374145,1.563224225948942,2516,1,16.0,0.8131336813676171,2.1534488201141357,1.2969940555094883,1993,1
13.0,0.786732508247951,2.562508583068848,1.5072328311823286,2525,1,16.0,0.7373170205391943,2.177039861679077,1.280312130787064,1936,1
18.0,0.5441436895634979,2.544131278991699,1.6977533317538205,1863,1,13.0,0.9232014474109747,2.2776479721069336,1.1715925493393744,2557,1
12.0,0.7573689518030733,2.4906039237976074,1.5558302969988185,2419,1,19.0,0.6047543629538268,2.168964385986328,1.3026807454302372,1777,1
18.0,0.5775794707005844,2.5722849369049072,1.6573949097047698,1864,1,16.0,0.8524188382434659,2.2037007808685303,1.1994322911778648,2509,1
17.0,0.6540214708365966,2.542891263961792,1.5935221752427584,2218,1,10.0,0.9655463841045275,2.163374900817871,1.1592796249652226,2743,1
19.0,0.5004335893900134,2.538236618041992,1.6998430332453671,1848,1,7.0,1.0253318601753563,2.1912124156951904,1.1574217682259602,2753,1
14.0,0.5230734634096734,2.5300517082214355,1.6469413542631366,2136,1,17.0,0.7265540698426776,2.0932092666625977,1.260557422354997,2009,1
11.0,0.6977635091461707,2.562752723693848,1.5536335410963673,2738,1,18.0,0.8260860639275052,2.2893459796905518,1.2169757406114141,2243,1
19.0,0.475040377874393,2.4655985832214355,1.6768777459782285,1823,1,16.0,0.8340167237329297,2.1860313415527344,1.2344682724658482,2320,1
17.0,0.5585061761375982,2.5447428226470947,1.6598780652919254,2028,1,11.0,0.8402516169589944,2.1735987663269043,1.2163176282793178,2375,1
17.0,0.5398587741947267,2.5114049911499023,1.6664652007785643,2042,1,-13.0,0.7405198326450773,2.085782766342163,1.0215809379756677,2029,-1
20.0,0.4709869959624484,2.478935718536377,1.6527409667371706,1825,1,11.0,0.845510357292369,2.1393508911132812,1.2336561560192423,2294,1
16.0,0.552769874164369,2.6864943504333496,1.6068031767129851,2151,1,19.0,0.6739117372781038,2.142425537109375,1.3021340780288333,1833,1
18.0,0.4595270787831396,2.55246901512146,1.66861355037432,1843,1,16.0,0.7808042374672368,2.2451446056365967,1.255199046829665,2219,1
12.0,0.6744928430125583,2.4963765144348145,1.5149086496427333,2620,1,21.0,0.6162883318611421,2.2083380222320557,1.3654138004259007,1752,1
15.0,0.6149388162011746,2.46912145614624,1.5513027131150796,2148,1,12.0,0.8551827916526236,2.148541212081909,1.1761509477001566,2394,1
18.0,0.5816452669969294,2.478647470474243,1.6080436050129276,2120,1,3.0,1.0546681333798915,2.156878709793091,1.146971229512967,2766,1
16.0,0.5073418044194113,2.570263147354126,1.6704628044215657,2001,1,20.0,0.7207367231603712,2.263711452484131,1.3074486110962436,1969,1
17.0,0.5153878832643386,2.555457353591919,1.6287957160524067,1972,1,5.0,1.0451313753728755,2.201974391937256,1.1326448701961347,2772,1
16.0,0.5606468930491246,2.495977640151977,1.6222246382539107,2034,1,4.0,1.2941683010722045,2.4461607933044434,1.0577667618735356,3387,1
16.0,0.639462942868704,2.6388702392578125,1.5902309430463,2187,1,19.0,0.7792225665762089,2.21028208732605,1.3044704045545115,1935,1
17.0,0.6296714590571355,2.5893921852111816,1.593146551052962,2256,1,17.0,0.7775545046897605,2.1935794353485107,1.3126132412546077,2044,1
15.0,0.6169230102968868,2.566500425338745,1.6253237914295826,2131,1,19.0,0.7219149312295485,2.218794822692871,1.2820559126120454,2037,1
20.0,0.4650988236244302,2.6143431663513184,1.774762695624919,1673,1,13.0,0.9022118100547232,2.2775821685791016,1.1772250495476513,2564,1
13.0,0.6876135925122071,2.5361251831054688,1.579181350812053,2509,1,17.0,0.7149957347428426,2.4346303939819336,1.2997179165064734,2039,1
17.0,0.5147037541028112,2.6268534660339355,1.7053453968972208,1899,1,19.0,0.6870654897938948,2.205949306488037,1.2799988286156967,2074,1
14.0,0.6818116965296213,2.557390689849853,1.5925326294469848,2353,1,20.0,0.5777810404542834,2.1666042804718018,1.3329768677045009,1877,1
19.0,0.5219458835199475,2.64504623413086,1.6320262358144249,1925,1,11.0,0.9785398615640588,2.1856942176818848,1.1128032953469764,3018,1
13.0,0.6206116443790961,2.5501158237457275,1.47024394152202,2340,1,12.0,0.7772738121566363,2.15643310546875,1.15622054511828,2457,1
12.0,0.6730399393418338,2.577674865722656,1.5243167581426216,2400,1,13.0,0.776241464773193,2.1969118118286133,1.166815710882786,2459,1
13.0,0.6992353824607562,2.6103603839874268,1.5764659242760803,2255,1,13.0,0.8141733923112042,2.132528305053711,1.1764676822404143,2517,1
13.0,0.7185169938020408,2.577868700027466,1.602431689100157,2415,1,11.0,0.823632978805108,2.1124563217163086,1.1423979106478381,2649,1
8.0,0.7637258424656466,2.524085998535156,1.553983734036836,2385,1,17.0,0.6630930697720032,2.115077495574951,1.2038081205162996,2194,1
12.0,0.9284929705609102,2.606539011001587,1.4626716702585034,2768,1,15.0,0.6462499300250784,2.177654266357422,1.1796211748199386,2342,1
13.0,0.7851186798070557,2.580941915512085,1.552760460497742,2325,1,10.0,0.7759065645805094,2.1530773639678955,1.0824675139009197,2678,1
17.0,0.7421523692901246,2.50610089302063,1.5774586662587995,2274,1,18.0,0.639560166571755,2.1612415313720703,1.246282954202838,2095,1
19.0,0.6259140586480498,2.594878673553467,1.6515100692143108,2020,1,18.0,0.5068139886425342,2.237455368041992,1.2967602716301745,1844,1
16.0,0.5817438158555888,2.6020054817199707,1.7348357358655435,1915,1,13.0,0.69314215000486,2.264373779296875,1.1669598477445426,2482,1
7.0,1.0267371668596752,2.576226234436035,1.3538551302107729,3079,1,19.0,0.5916133313730825,2.150428533554077,1.2935478508753213,1981,1
16.0,0.6193987310689408,2.619048357009888,1.748164021149478,1954,1,11.0,0.8241153845156077,2.101405382156372,1.1970487403876864,2627,1
17.0,0.6365323949430604,2.5904715061187744,1.7295572791306462,2029,1,13.0,0.7598525123903528,2.105502128601074,1.2028319665956633,2509,1
17.0,0.6517469544778578,2.630793809890747,1.7157874366708092,2018,1,11.0,0.8250117513816804,2.0745387077331543,1.1271671700059038,2630,1
17.0,0.6938640928710811,2.640819549560547,1.6202493802050355,2182,1,16.0,0.6600339540455025,2.143425941467285,1.2717784641084944,1988,1
17.0,0.5434700641490053,2.5326170921325684,1.7057804245203918,1903,1,21.0,0.5095498712908011,2.205901622772217,1.4022256882519135,1652,1
18.0,0.5827368393074721,2.710592269897461,1.7297226966321624,2082,1,18.0,0.6198024061159231,2.192812442779541,1.2262684095224923,1986,1
19.0,0.468787677353248,2.6489830017089844,1.787632729831552,1773,1,19.0,0.5195077471144032,2.1482794284820557,1.3438955317770307,1782,1
20.0,0.4434516707842704,2.531330347061157,1.7410908116048034,1826,1,16.0,0.5401172937708907,2.2766528129577637,1.2620531146926848,2099,1
15.0,0.4671651598473545,2.699639320373535,1.7081375290532446,1975,1,17.0,0.4907793691381812,2.1665453910827637,1.256611898037903,2048,1
17.0,0.4922406122786924,2.679624557495117,1.7063328906717206,2068,1,19.0,0.5195145534526091,2.2315101623535156,1.2965831623556334,2105,1
17.0,0.4775968302565161,2.635702848434448,1.75854696701726,1822,1,14.0,0.603846434620209,2.2561283111572266,1.2096723539257568,2494,1
16.0,0.5218128608830739,2.6255042552948,1.6094208068280584,2107,1,20.0,0.4616602595197037,2.2239370346069336,1.3645338247674141,1740,1
18.0,0.4910306906385813,2.576657056808472,1.6365070712006304,1953,1,21.0,0.3965362992603332,2.162158250808716,1.3815748790777858,1707,1
17.0,0.7054844699450769,2.695107936859131,1.507223757971944,2772,1,13.0,0.6026688886922784,2.1948256492614746,1.1919552943262368,2524,1
20.0,0.4598405150754843,2.6465890407562256,1.7194660192186186,1802,1,17.0,0.5181199817161541,2.239929676055908,1.3410343735447998,1963,1
17.0,0.5272230259142816,2.562138557434082,1.6117143760411188,2127,1,15.0,0.5606997365830466,2.4559221267700195,1.2721535018216819,2241,1
19.0,0.4852848077716771,2.6760802268981934,1.6705079964219682,1921,1,19.0,0.45339041596162133,2.2466061115264893,1.3234228343672134,1906,1
16.0,0.4933962111535948,2.6521711349487305,1.711595664057955,2001,1,18.0,0.48433526017470285,2.2856485843658447,1.3170624390196688,2119,1
17.0,0.5774772952427156,2.5883309841156006,1.648016784474296,2274,1,17.0,0.3950811639078893,2.2551605701446533,1.357649767771362,1926,1
16.0,0.5859138846572023,2.6873061656951904,1.6517905957192645,2225,1,20.0,0.3380445617076475,2.210344076156616,1.389520762539307,1760,1
17.0,0.5816439077898394,2.595484495162964,1.679203396948019,2007,1,17.0,0.37692791028530337,2.306401491165161,1.3131799428183428,1958,1
17.0,0.5106699256866705,2.579453229904175,1.6230676190147404,2007,1,14.0,0.47200617686030455,2.2130398750305176,1.276674903949832,2197,1
16.0,0.5260533846158069,2.581836223602295,1.6485297069421811,2083,1,12.0,0.5146602521999739,2.192275047302246,1.2313942554017987,2339,1
16.0,0.5465483063890133,2.571506261825561,1.6368573051745428,2213,1,17.0,0.44625629956135526,2.18776273727417,1.3344847858378148,1960,1
15.0,0.4576344359375071,2.4931459426879883,1.6280824291929907,2058,1,15.0,0.5272224660147913,2.234632730484009,1.2824899804534804,2280,1
16.0,0.5516625785967335,2.6876070499420166,1.632499009742284,2238,1,14.0,0.6210808183532208,2.2160120010375977,1.2721211632122604,2254,1
14.0,0.5869400919182226,2.6097500324249268,1.6112969826146102,2328,1,-2.0,1.0625572846038267,2.2121126651763916,1.13898471401716,3571,-1
18.0,0.4828931982337963,2.6340274810791016,1.6582225122474954,1961,1,17.0,0.6225605254876427,2.160604953765869,1.2679952907898753,2101,1
3.0,0.6998777375556529,2.629140138626098,1.4123342039762368,2756,1,13.0,0.6768182523665018,2.255730390548706,1.1835008840955892,2432,1
14.0,0.5527055447164457,2.5096898078918457,1.582621709854937,2044,1,17.0,0.6207227530539967,2.3163928985595703,1.2954152180941105,2139,1
8.0,0.9154292024904862,2.6125378608703613,1.4955881004434186,3061,1,17.0,0.5729270954616368,2.2776811122894287,1.236581681785285,2099,1
